Pid Tid Torder Res Dcls Did Bname Time htime Correct Ans Key ec1 ec2 ec3 ec4 ec5
2 5 147 3 2 5 ILF 2.73 0.98 1 2 2 29 14 0 0 0
2 5 148 5 2 2 CG 3.85 1.45 1 2 2 4 2 0 0 0
2 5 149 1 2 4 IFO 5.93 1.61 1 1 1 22 10 0 0 0
2 5 150 2 2 3 CC 3.86 1.63 1 1 1 70 35 0 0 0
2 6 151 4 1 3 CC 16.90 2.25 1 2 2 4 1 0 0 0
2 6 152 3 1 1 CST 24.83 1.64 1 2 2 3 2 0 0 0
2 6 153 5 1 1 CST 12.17 1.38 1 2 2 5 3 0 0 0
2 6 154 1 1 2 CG 6.91 1.88 1 2 2 1 5 0 0 0
2 6 155 2 1 3 CC 19.54 1.43 1 2 2 2 4 0 0 0
2 6 156 4 1 1 CST 17.76 3.36 0 1 2 4 5 0 0 0
2 6 157 3 1 3 CC 25.03 1.35 0 1 2 3 1 0 0 0
2 6 158 5 1 1 CST 18.40 3.53 1 2 2 5 3 0 0 0
2 6 159 1 1 2 CG 6.35 1.90 0 1 2 1 2 0 0 0
2 6 160 2 1 3 CC 10.53 2.33 0 1 2 2 1 0 0 0
2 6 161 4 3 1 CST 4.72 4.72 1 2 2 4 5 0 0 0
2 6 162 3 3 2 CG 14.06 1.93 1 2 2 3 5 0 0 0
2 6 163 5 3 1 CST 8.60 2.17 1 2 2 5 2 0 0 0
2 6 164 1 3 3 CC 13.29 1.13 1 2 2 1 5 0 0 0
2 6 165 2 3 3 CC 6.86 1.08 1 2 2 2 3 0 0 0
2 6 166 4 3 3 CC 28.71 7.28 1 2 2 4 3 0 0 0
2 6 167 3 3 1 CST 14.55 1.25 1 2 2 3 5 0 0 0
2 6 168 5 3 2 CG 4.84 4.80 1 1 1 5 5 0 0 0
2 6 169 1 3 3 CC 21.50 1.68 1 2 2 1 3 0 0 0
2 6 170 2 3 1 CST 12.56 1.66 1 2 2 2 4 0 0 0
2 6 171 4 2 1 CST 29.17 7.14 0 1 2 4 5 0 0 0
2 6 172 3 2 2 CG 8.12 1.34 0 1 2 3 1 0 0 0
2 6 173 5 2 3 CC 10.34 1.23 0 1 2 5 3 0 0 0
2 6 174 1 2 1 CST 13.15 1.95 0 1 2 1 3 0 0 0
2 6 175 2 2 3 CC 7.52 1.90 1 2 2 2 5 0 0 0
2 6 176 4 2 3 CC 5.03 4.46 0 1 2 4 2 0 0 0
2 6 177 3 2 1 CST 8.37 2.74 0 1 2 3 2 0 0 0
2 6 178 5 2 2 CG 17.41 3.10 1 2 2 5 4 0 0 0
2 6 179 1 2 1 CST 13.52 1.83 1 1 1 1 1 0 0 0
2 6 180 2 2 3 CC 8.14 2.18 1 2 2 2 5 0 0 0
3 1 1 2 1 1 CST 36.85 1.75 0 2 3 0.034802 0.189707 105 0.224510 288
3 1 2 5 1 4 IFO 13.95 1.59 1 3 3 0.130096 0.183878 24 0.313974 32
3 1 3 4 1 2 CG 62.02 1.76 1 2 2 0.013783 0.226457 33 0.212674 36
3 1 4 3 1 5 ILF 10.26 2.21 1 2 2 0.144301 0.397904 69 0.253603 110
3 1 5 1 1 3 CC 88.32 2.08 0 1 3 0.062821 0.323040 125 0.385861 207
3 1 6 2 1 2 CG 9.50 3.83 1 2 2 0.079956 0.257620 114 0.177664 52
3 1 7 5 1 3 CC 8.53 1.26 1 2 2 0.151894 0.339511 31 0.187618 16
3 1 8 4 1 4 IFO 7.88 1.35 1 3 3 0.117386 0.210381 46 0.327768 51
3 1 9 3 1 1 CST 34.90 2.12 0 3 2 0.062302 0.258226 55 0.195924 15
3 1 10 1 1 5 ILF 28.09 1.61 1 2 2 0.122921 0.370037 95 0.247116 130
3 1 11 2 3 4 IFO 9.81 2.36 1 3 3 0.059291 0.203579 38 0.262870 15
3 1 12 5 3 3 CC 4.12 1.36 1 3 3 0.059562 0.343223 30 0.402785 42
3 1 13 4 3 1 CST 15.82 1.14 1 3 3 0.021545 0.168402 5 0.189947 17
3 1 14 3 3 2 CG 4.72 1.15 0 3 2 0.026556 0.212540 9 0.185984 5
3 1 15 1 3 5 ILF 9.10 8.88 1 2 2 0.195103 0.482067 30 0.286964 32
3 1 16 2 3 5 ILF 2.88 1.05 1 2 2 0.151964 0.433052 16 0.281089 27
3 1 17 5 3 4 IFO 5.35 3.38 1 3 3 0.041264 0.258393 9 0.299657 7
3 1 18 4 3 1 CST 40.97 1.26 1 2 2 0.102344 0.361477 16 0.259134 13
3 1 19 3 3 2 CG 4.17 1.32 1 2 2 0.088227 0.269946 8 0.181719 5
3 1 20 1 3 3 CC 8.88 1.74 1 2 2 0.189959 0.377030 84 0.187071 47
3 1 21 2 2 5 ILF 5.25 1.11 1 2 2 0.129267 0.377195 103 0.247928 165
3 1 22 5 2 1 CST 8.57 1.11 0 1 3 0.047421 0.212136 41 0.259557 8
3 1 23 4 2 3 CC 9.40 1.48 1 3 3 0.114139 0.323851 58 0.437990 74
3 1 24 3 2 2 CG 6.81 1.14 0 1 3 0.013484 0.202115 38 0.215599 55
3 1 25 1 2 4 IFO 8.95 1.32 1 3 3 0.104274 0.202460 117 0.306733 120
3 1 26 2 2 1 CST 18.81 1.61 1 2 2 0.219809 0.383059 6 0.163250 12
3 1 27 5 2 3 CC 16.22 1.34 1 2 2 0.152064 0.339299 31 0.187234 16
3 1 28 4 2 2 CG 5.53 1.45 1 2 2 0.043405 0.255574 47 0.212170 30
3 1 29 3 2 4 IFO 9.86 1.69 1 3 3 0.114287 0.217708 54 0.331995 70
3 1 30 1 2 5 ILF 25.27 1.10 1 2 2 0.123905 0.371128 94 0.247224 130
3 2 31 2 1 5 ILF 49.08 1.76 0 1 2 15 0 0 0 0
3 2 32 5 1 4 IFO 26.09 1.07 0 2 3 7 0 0 0 0
3 2 33 4 1 3 CC 15.54 1.25 1 3 3 8 0 0 0 0
3 2 34 3 1 2 CG 81.35 1.66 1 2 2 8 0 0 0 0
3 2 35 1 1 1 CST 101.86 1.36 0 3 2 72 0 0 0 0
3 2 36 2 1 3 CC 50.54 1.18 0 3 2 21 0 0 0 0
3 2 37 5 1 5 ILF 48.97 0.74 1 3 3 9 0 0 0 0
3 2 38 4 1 1 CST 23.96 1.34 0 1 3 14 0 0 0 0
3 2 39 3 1 4 IFO 17.43 1.73 1 3 3 6 0 0 0 0
3 2 40 1 1 2 CG 110.19 1.98 0 3 1 12 0 0 0 0
3 2 41 2 3 2 CG 50.84 1.08 1 2 2 12 0 0 0 0
3 2 42 5 3 3 CC 41.14 1.82 1 1 1 10 0 0 0 0
3 2 43 4 3 4 IFO 9.73 1.18 1 2 2 12 0 0 0 0
3 2 44 3 3 5 ILF 30.25 1.42 1 3 3 18 0 0 0 0
3 2 45 1 3 1 CST 10.61 1.02 1 2 2 72 0 0 0 0
3 2 46 2 3 1 CST 18.50 0.90 1 2 2 40 0 0 0 0
3 2 47 5 3 5 ILF 46.67 1.35 1 3 3 9 0 0 0 0
3 2 48 4 3 2 CG 7.50 1.67 1 1 1 5 0 0 0 0
3 2 49 3 3 3 CC 22.57 1.58 1 1 1 15 0 0 0 0
3 2 50 1 3 4 IFO 21.15 2.10 0 1 3 12 0 0 0 0
3 2 51 2 2 4 IFO 17.42 1.85 0 3 2 17 0 0 0 0
3 2 52 5 2 2 CG 9.41 2.66 1 2 2 3 0 0 0 0
3 2 53 4 2 3 CC 20.87 1.00 1 3 3 8 0 0 0 0
3 2 54 3 2 5 ILF 30.68 2.40 1 3 3 18 0 0 0 0
3 2 55 1 2 1 CST 31.85 2.85 1 2 2 72 0 0 0 0
3 2 56 2 2 4 IFO 20.73 1.54 1 2 2 11 0 0 0 0
3 2 57 5 2 1 CST 12.63 0.82 1 2 2 9 0 0 0 0
3 2 58 4 2 3 CC 32.62 1.17 1 3 3 12 0 0 0 0
3 2 59 3 2 5 ILF 102.40 1.42 0 1 3 19 0 0 0 0
3 2 60 1 2 2 CG 47.45 1.15 0 3 1 12 0 0 0 0
3 3 61 2 1 2 CG 63.96 5.75 1 2 2 33 0 0 0 0
3 3 62 5 1 5 ILF 89.20 1.38 0 4 5 11 0 0 0 0
3 3 63 4 1 3 CC 16.11 1.21 1 3 3 29 0 0 0 0
3 3 64 3 1 4 IFO 26.27 1.46 1 4 4 19 0 0 0 0
3 3 65 1 1 1 CST 22.51 4.45 1 1 1 236 0 0 0 0
3 3 66 2 1 4 IFO 18.54 1.31 1 4 4 29 0 0 0 0
3 3 67 5 1 3 CC 7.39 1.70 1 3 3 73 0 0 0 0
3 3 68 4 1 1 CST 8.79 1.00 1 1 1 41 0 0 0 0
3 3 69 3 1 2 CG 40.00 1.80 1 2 2 21 0 0 0 0
3 3 70 1 1 5 ILF 102.86 1.59 0 4 5 38 0 0 0 0
3 3 71 2 3 3 CC 6.92 1.06 1 3 3 46 0 0 0 0
3 3 72 5 3 5 ILF 12.40 1.23 0 4 5 11 0 0 0 0
3 3 73 4 3 1 CST 16.65 1.39 1 1 1 57 0 0 0 0
3 3 74 3 3 4 IFO 9.31 1.14 1 4 4 23 0 0 0 0
3 3 75 1 3 2 CG 20.08 1.54 1 2 2 35 0 0 0 0
3 3 76 2 3 1 CST 21.88 1.58 1 1 1 88 0 0 0 0
3 3 77 5 3 4 IFO 13.35 1.64 1 4 4 11 0 0 0 0
3 3 78 4 3 5 ILF 51.41 3.64 0 4 5 18 0 0 0 0
3 3 79 3 3 2 CG 11.74 1.38 1 2 2 21 0 0 0 0
3 3 80 1 3 3 CC 8.23 1.41 1 3 3 323 0 0 0 0
3 3 81 2 2 1 CST 12.94 5.85 1 1 1 145 0 0 0 0
3 3 82 5 2 2 CG 33.63 1.26 1 2 2 5 0 0 0 0
3 3 83 4 2 3 CC 9.36 2.27 1 3 3 29 0 0 0 0
3 3 84 3 2 5 ILF 55.55 5.04 0 4 5 23 0 0 0 0
3 3 85 1 2 4 IFO 34.84 2.80 0 5 4 27 0 0 0 0
3 3 86 2 2 3 CC 5.95 2.10 1 3 3 243 0 0 0 0
3 3 87 5 2 1 CST 22.29 10.65 1 1 1 21 0 0 0 0
3 3 88 4 2 5 ILF 14.40 5.81 0 4 5 18 0 0 0 0
3 3 89 3 2 4 IFO 15.35 1.16 1 4 4 23 0 0 0 0
3 3 90 1 2 2 CG 7.08 1.37 1 2 2 44 0 0 0 0
3 4 91 2 1 4 IFO 313.43 1.49 0 0 1 542.383107 29.424623 48 0 0
3 4 92 5 1 3 CC 170.32 1.03 0 0 1 284.356729 25.548268 35 0 0
3 4 93 4 1 1 CST 26.47 0.98 1 1 1 38.429058 17.130038 47 0 0
3 4 94 3 1 2 CG 66.97 0.55 0 0 1 114.457695 15.378211 47 0 0
3 4 95 1 1 5 ILF 33.82 1.11 0 0 1 95.968269 31.030434 127 0 0
3 4 96 2 1 1 CST 45.44 0.98 0 0 1 119.120409 25.123904 211 0 0
3 4 97 5 1 2 CG 48.56 1.22 0 0 1 215.957095 12.858324 9 0 0
3 4 98 4 1 4 IFO 15.46 0.94 1 1 1 68.615759 28.643363 37 0 0
3 4 99 3 1 3 CC 60.10 1.42 0 0 1 414.883103 22.274494 45 0 0
3 4 100 1 1 5 ILF 102.72 1.51 0 0 1 556.44113 33.082050 315 0 0
3 4 101 2 3 4 IFO 5.11 0.64 1 1 1 47.75127 29.424624 17 0 0
3 4 102 5 3 1 CST 6.78 1.57 1 1 1 32.385962 17.130037 16 0 0
3 4 103 4 3 5 ILF 8.64 0.77 1 1 1 116.195692 31.030433 12 0 0
3 4 104 3 3 3 CC 14.38 1.49 0 0 1 54.376083 25.548269 17 0 0
3 4 105 1 3 2 CG 3.61 0.58 0 0 1 63.662358 15.378211 13 0 0
3 4 106 2 3 1 CST 5.72 0.96 0 0 1 68.166832 25.123904 118 0 0
3 4 107 5 3 3 CC 6.39 1.62 0 0 1 70.485786 22.274492 19 0 0
3 4 108 4 3 4 IFO 4.36 0.99 1 1 1 70.480515 28.643362 22 0 0
3 4 109 3 3 5 ILF 9.89 0.86 1 1 1 76.203464 33.082047 25 0 0
3 4 110 1 3 2 CG 6.25 1.26 0 0 1 51.139609 12.858323 24 0 0
3 4 111 2 2 3 CC 33.75 1.10 0 0 1 82.133227 25.548268 94 0 0
3 4 112 5 2 1 CST 25.72 1.33 1 1 1 46.173757 17.130037 23 0 0
3 4 113 4 2 4 IFO 100.62 0.90 0 0 1 69.813623 29.424623 24 0 0
3 4 114 3 2 5 ILF 114.33 1.02 0 0 1 551.372904 31.030435 40 0 0
3 4 115 1 2 2 CG 65.13 1.88 0 0 1 89.824678 15.378211 55 0 0
3 4 116 2 2 1 CST 48.53 1.08 0 0 1 207.51365 25.123904 242 0 0
3 4 117 5 2 3 CC 28.43 1.22 1 1 1 21.317853 22.274493 19 0 0
3 4 118 4 2 2 CG 27.61 1.14 0 0 1 400.987411 12.858325 18 0 0
3 4 119 3 2 5 ILF 27.90 0.94 1 1 1 96.407964 33.082050 52 0 0
3 4 120 1 2 4 IFO 34.67 1.81 1 1 1 45.729568 28.643363 108 0 0
3 5 121 2 1 4 IFO 21.96 4.11 0 1 2 23 10 0 0 0
3 5 122 5 1 3 CC 20.91 1.91 1 2 2 19 10 0 0 0
3 5 123 4 1 5 ILF 24.56 1.54 1 2 2 16 8 0 0 0
3 5 124 3 1 2 CG 12.85 1.68 0 1 2 13 6 0 0 0
3 5 125 1 1 1 CST 12.39 1.63 1 1 1 67 34 0 0 0
3 5 126 2 1 1 CST 22.84 1.63 1 1 1 38 19 0 0 0
3 5 127 5 1 2 CG 10.65 1.02 1 1 1 4 2 0 0 0
3 5 128 4 1 3 CC 25.60 0.88 1 2 2 38 19 0 0 0
3 5 129 3 1 5 ILF 25.20 1.34 1 2 2 29 14 0 0 0
3 5 130 1 1 4 IFO 11.50 1.49 1 1 1 22 10 0 0 0
3 5 131 2 3 1 CST 9.02 4.29 1 2 2 52 26 0 0 0
3 5 132 5 3 5 ILF 25.22 1.19 1 2 2 12 6 0 0 0
3 5 133 4 3 2 CG 8.06 1.38 1 2 2 7 3 0 0 0
3 5 134 3 3 3 CC 10.42 1.54 0 1 2 36 18 0 0 0
3 5 135 1 3 4 IFO 7.69 1.90 1 1 1 25 12 0 0 0
3 5 136 2 3 4 IFO 12.71 1.29 1 1 1 18 9 0 0 0
3 5 137 5 3 2 CG 3.68 1.50 1 1 1 4 2 0 0 0
3 5 138 4 3 1 CST 10.38 1.78 1 2 2 17 9 0 0 0
3 5 139 3 3 3 CC 23.17 3.40 1 2 2 23 12 0 0 0
3 5 140 1 3 5 ILF 4.53 2.12 1 1 1 32 15 0 0 0
3 5 141 2 2 1 CST 8.80 1.45 1 2 2 51 26 0 0 0
3 5 142 5 2 3 CC 22.21 1.66 1 2 2 19 10 0 0 0
3 5 143 4 2 5 ILF 8.39 1.15 1 2 2 16 8 0 0 0
3 5 144 3 2 4 IFO 11.36 1.42 0 1 2 17 7 0 0 0
3 5 145 1 2 2 CG 9.64 1.66 1 1 1 41 20 0 0 0
3 5 146 2 2 2 CG 5.88 1.91 1 1 1 10 5 0 0 0
3 5 147 5 2 5 ILF 5.07 1.19 1 1 1 14 6 0 0 0
3 5 148 4 2 4 IFO 14.01 1.53 1 2 2 13 5 0 0 0
3 5 149 3 2 1 CST 4.38 0.90 1 2 2 38 19 0 0 0
3 5 150 1 2 3 CC 6.33 2.35 1 1 1 86 43 0 0 0
3 6 151 2 1 1 CST 9.89 1.71 1 2 2 2 5 0 0 0
3 6 152 5 1 2 CG 14.90 1.28 1 2 2 5 1 0 0 0
3 6 153 4 1 3 CC 8.77 1.59 1 1 1 4 4 0 0 0
3 6 154 3 1 3 CC 13.48 2.06 0 1 2 3 4 0 0 0
3 6 155 1 1 1 CST 14.31 2.59 1 1 1 1 1 0 0 0
3 6 156 2 1 1 CST 8.75 2.42 1 1 1 2 2 0 0 0
3 6 157 5 1 3 CC 6.33 1.76 1 1 1 5 5 0 0 0
3 6 158 4 1 1 CST 6.07 2.50 1 2 2 4 1 0 0 0
3 6 159 3 1 2 CG 6.47 2.17 0 1 2 3 4 0 0 0
3 6 160 1 1 3 CC 10.59 2.40 1 1 1 1 1 0 0 0
3 6 161 2 3 3 CC 4.84 4.84 0 1 2 2 3 0 0 0
3 6 162 5 3 2 CG 3.81 3.61 1 1 1 5 5 0 0 0
3 6 163 4 3 1 CST 5.28 2.48 1 1 1 4 4 0 0 0
3 6 164 3 3 3 CC 6.38 4.05 1 2 2 3 1 0 0 0
3 6 165 1 3 1 CST 6.11 2.60 1 2 2 1 3 0 0 0
3 6 166 2 3 3 CC 7.20 1.67 0 1 2 2 3 0 0 0
3 6 167 5 3 2 CG 5.04 2.71 1 2 2 5 2 0 0 0
3 6 168 4 3 1 CST 4.78 1.45 1 1 1 4 4 0 0 0
3 6 169 3 3 3 CC 4.79 2.34 0 1 2 3 5 0 0 0
3 6 170 1 3 1 CST 5.27 1.58 1 2 2 1 3 0 0 0
3 6 171 2 2 2 CG 6.46 3.54 1 2 2 2 4 0 0 0
3 6 172 5 2 3 CC 5.81 1.82 1 1 1 5 5 0 0 0
3 6 173 4 2 1 CST 8.01 3.64 1 2 2 4 1 0 0 0
3 6 174 3 2 1 CST 10.14 1.34 1 1 1 3 3 0 0 0
3 6 175 1 2 3 CC 4.68 1.40 1 2 2 1 5 0 0 0
3 6 176 2 2 3 CC 22.02 1.47 1 2 2 2 3 0 0 0
3 6 177 5 2 3 CC 6.32 6.12 1 2 2 5 4 0 0 0
3 6 178 4 2 1 CST 12.40 2.62 1 1 1 4 4 0 0 0
3 6 179 3 2 2 CG 8.06 1.89 1 2 2 3 5 0 0 0
3 6 180 1 2 1 CST 11.95 2.07 1 1 1 1 1 0 0 0
4 1 1 1 1 4 IFO 13.55 1.48 1 3 3 0.089986 0.202400 117 0.292386 143
4 1 2 4 1 1 CST 40.98 1.38 0 3 2 0.011242 0.225841 22 0.214599 142
4 1 3 2 1 2 CG 14.49 1.46 1 2 2 0.022129 0.214003 41 0.191875 51
4 1 4 5 1 5 ILF 4.57 1.19 1 2 2 0.123699 0.379777 32 0.256078 42
4 1 5 3 1 3 CC 23.04 1.58 1 3 3 0.064932 0.337284 68 0.402217 101
4 1 6 1 1 3 CC 18.74 5.16 1 2 2 0.174784 0.347311 147 0.172527 79
4 1 7 4 1 4 IFO 16.15 1.35 1 3 3 0.117386 0.210381 46 0.327768 51
4 1 8 2 1 2 CG 17.22 1.59 1 2 2 0.079956 0.257620 114 0.177664 52
4 1 9 5 1 5 ILF 13.60 1.57 1 2 2 0.128247 0.394370 19 0.266123 31
4 1 10 3 1 1 CST 11.70 0.92 1 2 2 0.062302 0.258226 55 0.195924 15
4 1 11 1 3 1 CST 16.82 1.05 1 3 3 0.066095 0.178624 74 0.244718 98
4 1 12 4 3 5 ILF 8.72 1.00 1 2 2 0.174568 0.468940 10 0.294372 14
4 1 13 2 3 3 CC 39.73 1.18 1 3 3 0.020564 0.349781 74 0.370345 118
4 1 14 5 3 2 CG 8.24 0.86 1 2 2 0.060391 0.208729 3 0.148337 1
4 1 15 3 3 4 IFO 4.92 1.04 1 3 3 0.085497 0.200806 31 0.286302 13
4 1 16 1 3 4 IFO 6.59 1.29 1 3 3 0.025840 0.247772 25 0.273612 17
4 1 17 4 3 2 CG 4.22 1.00 1 2 2 0.160786 0.286801 2 0.126015 1
4 1 18 2 3 3 CC 15.68 1.71 1 2 2 0.199576 0.382308 67 0.182732 43
4 1 19 5 3 1 CST 18.00 1.51 1 2 2 0.054925 0.328146 8 0.273221 11
4 1 20 3 3 5 ILF 6.84 0.85 1 2 2 0.206989 0.481930 14 0.274942 25
4 1 21 1 2 3 CC 31.80 1.22 0 2 3 0.062630 0.323016 125 0.385646 207
4 1 22 4 2 4 IFO 7.73 1.12 1 3 3 0.110085 0.212555 38 0.322640 42
4 1 23 2 2 2 CG 22.23 0.77 1 2 2 0.022648 0.214584 41 0.191936 52
4 1 24 5 2 5 ILF 12.33 1.21 1 2 2 0.124534 0.380473 32 0.255939 41
4 1 25 3 2 1 CST 8.23 1.40 0 2 3 0.038877 0.215248 72 0.254125 8
4 1 26 1 2 1 CST 13.39 1.26 1 2 2 0.131271 0.345843 18 0.214572 31
4 1 27 4 2 3 CC 14.69 2.14 1 2 2 0.169492 0.353727 55 0.184235 27
4 1 28 2 2 4 IFO 10.90 1.10 1 3 3 0.117011 0.213336 99 0.330347 95
4 1 29 5 2 2 CG 5.66 1.70 1 2 2 0.036410 0.237712 27 0.201303 20
4 1 30 3 2 5 ILF 11.99 1.10 1 2 2 0.121723 0.377593 52 0.255870 64
4 2 31 1 1 3 CC 51.38 1.36 0 1 3 22 0 0 0 0
4 2 32 4 1 4 IFO 34.91 1.74 1 2 2 12 0 0 0 0
4 2 33 2 1 5 ILF 61.18 1.26 0 1 2 15 0 0 0 0
4 2 34 5 1 2 CG 23.92 1.48 1 2 2 3 0 0 0 0
4 2 35 3 1 1 CST 47.08 0.98 1 3 3 22 0 0 0 0
4 2 36 1 1 2 CG 60.35 1.86 1 1 1 12 0 0 0 0
4 2 37 4 1 1 CST 25.14 1.34 1 3 3 14 0 0 0 0
4 2 38 2 1 4 IFO 23.29 1.01 1 2 2 11 0 0 0 0
4 2 39 5 1 3 CC 21.52 1.15 1 1 1 10 0 0 0 0
4 2 40 3 1 5 ILF 30.10 1.49 1 3 3 19 0 0 0 0
4 2 41 1 3 2 CG 6.96 1.25 1 1 1 11 0 0 0 0
4 2 42 4 3 5 ILF 15.71 1.91 1 2 2 8 0 0 0 0
4 2 43 2 3 1 CST 9.53 0.88 1 2 2 44 0 0 0 0
4 2 44 5 3 3 CC 27.95 1.08 1 1 1 10 0 0 0 0
4 2 45 3 3 4 IFO 12.76 2.17 1 3 3 13 0 0 0 0
4 2 46 1 3 4 IFO 25.21 1.85 0 1 3 12 0 0 0 0
4 2 47 4 3 5 ILF 9.34 1.30 1 2 2 10 0 0 0 0
4 2 48 2 3 2 CG 16.63 0.89 1 2 2 8 0 0 0 0
4 2 49 5 3 3 CC 27.16 1.29 0 2 1 10 0 0 0 0
4 2 50 3 3 1 CST 13.85 1.00 1 3 3 16 0 0 0 0
4 2 51 1 2 3 CC 41.85 0.54 1 3 3 22 0 0 0 0
4 2 52 4 2 5 ILF 14.01 1.34 1 2 2 9 0 0 0 0
4 2 53 2 2 1 CST 41.68 1.27 1 2 2 44 0 0 0 0
4 2 54 5 2 2 CG 6.28 1.07 1 2 2 3 0 0 0 0
4 2 55 3 2 4 IFO 19.54 1.08 0 2 3 13 0 0 0 0
4 2 56 1 2 3 CC 20.16 1.42 0 2 3 30 0 0 0 0
4 2 57 4 2 1 CST 16.83 1.06 1 3 3 14 0 0 0 0
4 2 58 2 2 5 ILF 33.49 1.38 0 1 2 18 0 0 0 0
4 2 59 5 2 4 IFO 14.48 0.89 1 3 3 4 0 0 0 0
4 2 60 3 2 2 CG 20.76 1.19 1 2 2 8 0 0 0 0
4 3 61 1 1 5 ILF 27.71 0.88 1 5 5 31 0 0 0 0
4 3 62 4 1 1 CST 6.42 1.64 1 1 1 57 0 0 0 0
4 3 63 2 1 3 CC 6.41 3.35 1 3 3 46 0 0 0 0
4 3 64 5 1 2 CG 9.57 2.60 1 2 2 5 0 0 0 0
4 3 65 3 1 4 IFO 17.32 3.69 0 5 4 19 0 0 0 0
4 3 66 1 1 4 IFO 7.20 1.76 0 5 4 34 0 0 0 0
4 3 67 4 1 5 ILF 21.31 1.28 1 5 5 18 0 0 0 0
4 3 68 2 1 3 CC 5.15 2.26 1 3 3 243 0 0 0 0
4 3 69 5 1 2 CG 3.60 1.21 1 2 2 6 0 0 0 0
4 3 70 3 1 1 CST 6.77 1.06 1 1 1 55 0 0 0 0
4 3 71 1 3 4 IFO 10.94 1.85 1 4 4 33 0 0 0 0
4 3 72 4 3 2 CG 3.93 2.44 1 2 2 7 0 0 0 0
4 3 73 2 3 1 CST 3.88 0.97 1 1 1 142 0 0 0 0
4 3 74 5 3 3 CC 3.09 0.75 1 3 3 19 0 0 0 0
4 3 75 3 3 5 ILF 29.75 1.22 1 5 5 23 0 0 0 0
4 3 76 1 3 3 CC 2.46 1.03 1 3 3 323 0 0 0 0
4 3 77 4 3 4 IFO 4.83 0.88 1 4 4 18 0 0 0 0
4 3 78 2 3 1 CST 3.66 1.03 1 1 1 88 0 0 0 0
4 3 79 5 3 2 CG 2.38 0.73 1 2 2 6 0 0 0 0
4 3 80 3 3 5 ILF 6.67 1.55 1 5 5 27 0 0 0 0
4 3 81 1 2 1 CST 4.44 1.01 1 1 1 236 0 0 0 0
4 3 82 4 2 2 CG 6.81 1.26 1 2 2 7 0 0 0 0
4 3 83 2 2 3 CC 2.77 1.29 1 3 3 46 0 0 0 0
4 3 84 5 2 5 ILF 17.18 1.19 1 5 5 11 0 0 0 0
4 3 85 3 2 4 IFO 16.04 3.27 1 4 4 19 0 0 0 0
4 3 86 1 2 5 ILF 7.59 0.99 1 5 5 38 0 0 0 0
4 3 87 4 2 3 CC 5.81 1.25 1 3 3 125 0 0 0 0
4 3 88 2 2 2 CG 3.20 1.18 1 2 2 33 0 0 0 0
4 3 89 5 2 1 CST 4.38 1.78 1 1 1 21 0 0 0 0
4 3 90 3 2 4 IFO 16.91 1.83 1 4 4 23 0 0 0 0
4 4 91 1 1 2 CG 32.71 0.65 0 0 1 342.824814 15.378211 118 0 0
4 4 92 4 1 1 CST 46.97 0.42 0 0 1 344.765854 17.130038 47 0 0
4 4 93 2 1 5 ILF 7.97 1.08 0 0 1 116.106525 31.030435 132 0 0
4 4 94 5 1 3 CC 18.81 2.10 1 1 1 48.381455 25.548268 35 0 0
4 4 95 3 1 4 IFO 11.67 0.98 0 0 1 72.774873 29.424623 25 0 0
4 4 96 1 1 4 IFO 22.10 0.98 0 0 1 127.701154 28.643363 108 0 0
4 4 97 4 1 1 CST 26.64 0.79 1 1 1 68.357183 25.123905 101 0 0
4 4 98 2 1 2 CG 110.18 0.73 0 0 1 767.597998 12.858325 33 0 0
4 4 99 5 1 5 ILF 17.20 0.61 0 0 1 71.201214 33.082050 51 0 0
4 4 100 3 1 3 CC 7.59 0.87 0 0 1 70.660133 22.274494 45 0 0
4 4 101 1 3 5 ILF 2.93 0.91 1 1 1 144.603587 31.030433 29 0 0
4 4 102 4 3 1 CST 5.26 0.65 1 1 1 60.25193 17.130038 26 0 0
4 4 103 2 3 3 CC 43.53 0.51 0 0 1 914.841777 25.548267 25 0 0
4 4 104 5 3 4 IFO 3.76 0.30 0 0 1 69.935691 29.424625 6 0 0
4 4 105 3 3 2 CG 13.90 0.90 1 1 1 44.863207 15.378211 6 0 0
4 4 106 1 3 3 CC 6.69 1.03 1 1 1 43.212679 22.274492 81 0 0
4 4 107 4 3 5 ILF 4.13 0.80 1 1 1 107.572249 33.082050 14 0 0
4 4 108 2 3 2 CG 3.78 0.86 0 0 1 64.124481 12.858325 11 0 0
4 4 109 5 3 1 CST 4.00 0.21 0 0 1 81.835046 25.123905 18 0 0
4 4 110 3 3 4 IFO 2.46 0.74 1 1 1 99.069797 28.643362 31 0 0
4 4 111 1 2 2 CG 33.38 0.75 0 0 1 295.790529 15.378211 55 0 0
4 4 112 4 2 4 IFO 13.48 0.38 1 1 1 50.584339 29.424623 24 0 0
4 4 113 2 2 3 CC 62.45 0.83 0 0 1 645.993636 25.548268 94 0 0
4 4 114 5 2 5 ILF 5.59 0.67 0 0 1 104.321209 31.030435 34 0 0
4 4 115 3 2 1 CST 9.75 0.88 0 0 1 65.990286 17.130037 40 0 0
4 4 116 1 2 1 CST 10.98 1.00 1 1 1 84.357901 25.123904 408 0 0
4 4 117 4 2 2 CG 26.18 1.12 0 0 1 248.100813 12.858325 18 0 0
4 4 118 2 2 3 CC 9.63 1.14 0 0 1 166.799299 22.274493 67 0 0
